id;Check;State;Time
6302;6542;Success;15:31:09
6303;6543;Start;19:27:08
6304;6543;Success;19:44:02
6305;6545;Start;01:23:24
6306;6545;Success;03:41:14
6307;6546;Start;18:21:30
6308;6546;Success;23:59:18
6309;6547;Start;01:58:40
6310;6547;Failure;12:53:51
6311;6550;Start;05:37:54
6312;6550;Success;08:10:36
6313;6551;Start;18:15:44
6314;6551;Success;22:49:19
6315;6554;Start;23:48:06
6316;6554;Failure;23:50:06
6317;6556;Start;20:41:14
6318;6556;Success;21:16:35
6319;6559;Start;21:11:28
6320;6559;Failure;22:06:55
6321;6561;Start;14:06:33
6322;6561;Success;22:12:18
6323;6562;Start;05:51:37
6324;6562;Success;21:18:32
6325;6563;Start;08:14:14
6326;6563;Failure;18:25:56
6327;6565;Start;04:56:12
6328;6565;Failure;08:46:17
6329;6566;Start;16:17:43
6330;6566;Failure;21:30:47
6331;6569;Start;07:04:49
6332;6569;Failure;18:41:31
6333;6570;Start;10:51:24
6334;6570;Failure;21:14:07
6335;6578;Start;11:02:31
6336;6578;Success;17:54:26
6337;6579;Start;03:33:31
6338;6579;Failure;22:31:57
6339;6580;Start;14:43:14
6340;6580;Success;19:37:13
6341;6582;Start;11:10:49
6342;6582;Failure;18:13:42
6343;6584;Start;00:43:50
6344;6584;Success;01:56:19
6345;6586;Start;04:17:42
6346;6586;Failure;19:23:21
6347;6589;Start;23:56:46
6348;6589;Success;23:56:48
6349;6591;Start;16:39:31
6350;6591;Success;23:57:54
6351;6593;Start;19:16:45
6352;6593;Success;23:06:09
6353;6594;Start;03:32:51
6354;6594;Success;17:34:02
6355;6595;Start;23:33:21
6356;6595;Success;23:36:46
6357;6600;Start;02:18:30
6358;6600;Success;02:49:52
6359;6602;Start;20:53:06
6360;6602;Success;23:47:35
6361;6604;Start;19:05:15
6362;6604;Failure;19:46:07
6363;6605;Start;22:04:29
6364;6605;Success;23:59:04
6365;6607;Start;20:58:10
6366;6607;Failure;23:38:21
6367;6609;Start;19:47:17
6368;6609;Failure;20:23:06
6369;6610;Start;20:21:41
6370;6610;Success;21:50:20
6371;6611;Start;11:09:37
6372;6611;Failure;16:14:40
6373;6612;Start;09:27:25
6374;6612;Failure;13:31:12
6375;6613;Start;12:15:48
6376;6613;Success;21:14:47
6377;6616;Start;03:39:11
6378;6616;Failure;04:34:42
6379;6617;Start;10:17:33
6380;6617;Success;11:03:12
6381;6618;Start;19:53:01
6382;6618;Failure;23:53:58
6383;6619;Start;15:19:48
6384;6619;Failure;16:12:20
6385;6623;Start;16:53:44
6386;6623;Success;17:07:56
6387;6624;Start;18:12:00
6388;6624;Success;23:02:56
6389;6626;Start;18:02:04
6390;6626;Failure;19:04:58
6391;6628;Start;02:43:55
6392;6628;Failure;21:08:37
6393;6632;Start;01:12:33
6394;6632;Failure;18:31:33
6395;6633;Start;14:32:41
6396;6633;Success;16:13:21
6397;6636;Start;09:37:07
6398;6636;Success;11:06:49
6399;6637;Start;19:25:26
6400;6637;Success;23:41:11
6401;6640;Start;08:04:25
6402;6640;Success;12:45:03
6403;6641;Start;16:29:59
6404;6641;Success;20:52:35
6405;6647;Start;21:25:52
6406;6647;Failure;23:08:28
6407;6648;Start;23:56:10
6408;6648;Success;23:57:10
6409;6650;Start;16:28:08
6410;6650;Failure;18:21:03
6411;6651;Start;21:29:15
6412;6651;Failure;23:39:45
6413;6652;Start;08:07:57
6414;6652;Success;22:47:37
6415;6655;Start;05:56:11
6416;6655;Failure;21:37:19
6417;6656;Start;22:31:15
6418;6656;Failure;23:21:42
6419;6657;Start;16:55:41
6420;6657;Success;18:52:29
6421;6658;Start;22:57:52
6422;6658;Success;23:02:54
6423;6662;Start;23:34:41
6424;6662;Success;23:44:36
6425;6663;Start;21:32:02
6426;6663;Failure;22:54:01
6427;6664;Start;01:23:58
6428;6664;Failure;11:30:05
6429;6671;Start;12:02:17
6430;6671;Success;21:28:33
6431;6674;Start;09:46:39
6432;6674;Failure;13:03:35
6433;6676;Start;01:22:29
6434;6676;Success;17:29:15
6435;6678;Start;23:28:11
6436;6678;Failure;23:31:35
6437;6680;Start;02:45:45
6438;6680;Success;23:59:00
6439;6681;Start;15:51:02
6440;6681;Failure;21:12:08
6441;6682;Start;10:41:41
6442;6682;Success;17:36:20
6443;6688;Start;14:53:26
6444;6688;Failure;21:49:32
6445;6691;Start;02:10:38
6446;6691;Success;18:13:52
6447;6692;Start;15:48:22
6448;6692;Success;16:14:10
6449;6693;Start;09:30:57
6450;6693;Success;16:18:01
6451;6696;Start;14:54:55
6452;6696;Success;23:08:54
6453;6697;Start;09:57:42
6454;6697;Failure;21:22:15
6455;6699;Start;18:16:31
6456;6699;Success;21:28:11
6457;6700;Start;07:43:07
6458;6700;Success;22:11:13
6459;6701;Start;16:22:25
6460;6701;Failure;21:31:04
6461;6704;Start;04:16:29
6462;6704;Failure;19:49:08
6463;6705;Start;00:02:17
6464;6705;Success;18:34:34
6465;6707;Start;07:48:36
6466;6707;Success;14:16:39
6467;6712;Start;12:49:48
6468;6712;Failure;16:54:47
6469;6713;Start;13:38:53
6470;6713;Success;19:24:48
6471;6715;Start;15:14:43
6472;6715;Failure;20:58:04
6473;6718;Start;18:09:44
6474;6718;Failure;22:43:52
6475;6719;Start;05:34:55
6476;6719;Failure;19:51:12
6477;6720;Start;13:44:42
6478;6720;Failure;20:09:18
6479;6721;Start;09:51:26
6480;6721;Failure;23:43:01
6481;6722;Start;03:02:25
6482;6722;Success;08:11:29
6483;6724;Start;13:49:51
6484;6724;Success;21:41:52
6485;6728;Start;19:38:16
6486;6728;Failure;20:46:18
6487;6729;Start;23:30:54
6488;6729;Failure;23:45:22
6489;6730;Start;02:23:18
6490;6730;Success;09:16:35
6491;6732;Start;18:37:36
6492;6732;Success;23:59:45
6493;6733;Start;06:52:01
6494;6733;Success;14:03:54
6495;6735;Start;12:39:28
6496;6735;Success;22:18:05
6497;6736;Start;02:26:37
6498;6736;Failure;21:46:47
6499;6737;Start;06:09:05
6500;6737;Success;19:20:51
6501;6739;Start;23:35:24
6502;6739;Success;23:43:31
6503;6740;Start;06:33:21
6504;6740;Success;12:15:14
6505;6741;Start;22:21:57
6506;6741;Failure;23:18:47
6507;6742;Start;23:11:23
6508;6742;Success;23:22:25
6509;6744;Start;00:00:40
6510;6744;Failure;08:22:59
6511;6746;Start;07:50:50
6512;6746;Success;14:19:05
6513;6747;Start;02:45:36
6514;6747;Success;06:53:10
6515;6748;Start;20:33:34
6516;6748;Failure;23:51:56
6517;6749;Start;15:38:34
6518;6749;Success;17:24:59
6519;6751;Start;23:38:58
6520;6751;Failure;23:43:09
6521;6755;Start;15:14:18
6522;6755;Success;23:26:40
6523;6757;Start;21:53:09
6524;6757;Failure;22:02:40
6525;6758;Start;11:43:29
6526;6758;Success;16:55:38
6527;6759;Start;09:59:06
6528;6759;Failure;20:54:03
6529;6760;Start;16:34:20
6530;6760;Failure;18:11:35
6531;6763;Start;09:34:23
6532;6763;Failure;10:00:25
6533;6765;Start;22:13:13
6534;6765;Success;23:48:54
6535;6771;Start;00:12:46
6536;6771;Success;06:31:23
6537;6772;Start;00:01:04
6538;6772;Success;22:38:27
6539;6773;Start;04:00:45
6540;6773;Failure;11:21:08
6541;6778;Start;21:41:09
6542;6778;Success;22:12:30
6543;6779;Start;11:49:22
6544;6779;Failure;17:29:21
6545;6783;Start;18:15:36
6546;6783;Failure;19:52:27
6547;6784;Start;14:33:45
6548;6784;Failure;16:55:55
6549;6788;Start;04:32:32
6550;6788;Success;22:29:37
6551;6789;Start;16:59:09
6552;6789;Failure;19:40:41
6553;6791;Start;05:02:56
6554;6791;Failure;09:55:01
6555;6793;Start;23:12:56
6556;6793;Success;23:50:43
6557;6794;Start;16:49:10
6558;6794;Success;22:19:16
6559;6795;Start;11:37:17
6560;6795;Failure;18:13:33
6561;6796;Start;00:13:38
6562;6796;Failure;19:22:11
6563;6798;Start;01:10:33
6564;6798;Failure;03:14:39
6565;6801;Start;05:25:34
6566;6801;Success;08:38:15
6567;6804;Start;15:31:48
6568;6804;Success;17:22:14
6569;6805;Start;16:53:39
6570;6805;Success;18:41:57
6571;6806;Start;05:36:01
6572;6806;Failure;09:27:11
6573;6809;Start;23:09:52
6574;6809;Failure;23:37:34
6575;6811;Start;22:40:16
6576;6811;Failure;22:48:25
6577;6812;Start;11:11:45
6578;6812;Failure;14:11:05
6579;6816;Start;05:00:29
6580;6816;Success;06:48:50
6581;6820;Start;04:20:31
6582;6820;Success;04:33:55
6583;6821;Start;15:50:43
6584;6821;Failure;17:18:08
6585;6823;Start;03:31:08
6586;6823;Failure;07:03:57
6587;6824;Start;00:55:13
6588;6824;Success;15:30:40
6589;6829;Start;23:20:34
6590;6829;Success;23:39:08
6591;6830;Start;02:34:55
6592;6830;Success;19:32:44
6593;6831;Start;01:51:55
6594;6831;Failure;13:18:17
6595;6833;Start;09:48:15
6596;6833;Failure;23:22:46
6597;6835;Start;04:54:32
6598;6835;Failure;09:20:46
6599;6837;Start;14:53:09
6600;6837;Failure;20:11:43
6601;6838;Start;08:13:02
6602;6838;Success;09:28:07
6603;6845;Start;19:44:39
6604;6845;Failure;22:03:02
6605;6847;Start;23:34:03
6606;6847;Success;23:54:40
6607;6850;Start;07:26:34
6608;6850;Failure;23:12:30
6609;6853;Start;19:36:49
6610;6853;Failure;23:53:53
6611;6857;Start;17:42:35
6612;6857;Failure;23:47:14
6613;6858;Start;16:19:14
6614;6858;Failure;17:00:33
6615;6860;Start;23:50:36
6616;6860;Failure;23:57:50
6617;6862;Start;19:23:35
6618;6862;Success;21:20:16
6619;6865;Start;20:15:02
6620;6865;Success;23:09:31
6621;6869;Start;12:22:13
6622;6869;Failure;14:00:12
6623;6870;Start;10:05:30
6624;6870;Failure;14:59:32
6625;6871;Start;06:03:18
6626;6871;Failure;14:46:26
6627;6872;Start;18:24:24
6628;6872;Success;23:46:15
6629;6876;Start;07:54:14
6630;6876;Failure;11:46:29
6631;6877;Start;00:46:06
6632;6877;Failure;13:23:22
6633;6879;Start;16:36:31
6634;6879;Failure;17:48:16
6635;6880;Start;18:22:01
6636;6880;Failure;18:35:10
6637;6882;Start;18:34:45
6638;6882;Success;21:58:57
6639;6884;Start;09:57:32
6640;6884;Failure;12:24:17
6641;6888;Start;01:48:50
6642;6888;Failure;04:59:40
6643;6889;Start;21:31:52
6644;6889;Success;21:58:40
6645;6890;Start;01:35:33
6646;6890;Success;22:36:31
6647;6896;Start;09:30:28
6648;6896;Failure;16:29:14
6649;6898;Start;07:49:09
6650;6898;Success;22:47:18
6651;6901;Start;05:58:10
6652;6901;Failure;16:24:49
6653;6905;Start;15:58:21
6654;6905;Success;22:45:13
6655;6910;Start;17:28:42
6656;6910;Success;19:11:59
6657;6911;Start;02:28:33
6658;6911;Success;11:03:16
6659;6914;Start;15:36:28
6660;6914;Failure;18:58:03
6661;6915;Start;18:42:30
6662;6915;Failure;19:17:10
6663;6916;Start;16:37:35
6664;6916;Success;17:19:54
6665;6918;Start;11:44:17
6666;6918;Failure;14:39:23
6667;6919;Start;04:16:56
6668;6919;Success;15:57:03
6669;6920;Start;10:04:28
6670;6920;Success;20:51:56
6671;6921;Start;21:02:14
6672;6921;Failure;21:28:15
6673;6922;Start;23:52:44
6674;6922;Success;23:52:55
6675;6923;Start;10:43:47
6676;6923;Failure;17:31:44
6677;6926;Start;20:36:21
6678;6926;Failure;21:12:28
6679;6927;Start;23:59:47
6680;6927;Success;23:59:54
6681;6931;Start;12:09:40
6682;6931;Failure;18:54:20
6683;6932;Start;01:04:41
6684;6932;Failure;19:39:10
6685;6933;Start;05:28:32
6686;6933;Failure;13:01:32
6687;6934;Start;20:28:38
6688;6934;Failure;23:09:39
6689;6937;Start;03:03:04
6690;6937;Success;19:29:48
6691;6938;Start;06:26:39
6692;6938;Failure;06:27:43
6693;6940;Start;12:31:23
6694;6940;Failure;22:42:20
6695;6943;Start;15:47:27
6696;6943;Success;20:05:13
6697;6944;Start;08:40:22
6698;6944;Failure;09:55:49
6699;6945;Start;17:40:12
6700;6945;Success;23:20:31
6701;6946;Start;22:08:22
6702;6946;Success;22:08:29
6703;6947;Start;03:07:37
6704;6947;Failure;13:00:59
6705;6950;Start;11:14:36
6706;6950;Failure;22:22:39
6707;6955;Start;09:23:25
6708;6955;Failure;11:44:09
6709;6957;Start;01:52:42
6710;6957;Success;18:56:06
6711;6959;Start;21:54:48
6712;6959;Failure;22:14:15
6713;6961;Start;14:39:08
6714;6961;Failure;19:00:57
6715;6965;Start;09:49:05
6716;6965;Success;19:54:47
6717;6966;Start;21:04:11
6718;6966;Failure;21:49:21
6719;6968;Start;18:11:28
6720;6968;Failure;18:59:26
6721;6970;Start;19:58:25
6722;6970;Success;22:41:31
6723;6971;Start;13:33:12
6724;6971;Failure;19:47:41
6725;6972;Start;13:17:48
6726;6972;Success;22:31:07
6727;6978;Start;23:54:42
6728;6978;Success;23:59:21
6729;6981;Start;05:33:56
6730;6981;Failure;13:20:33
6731;6982;Start;02:26:21
6732;6982;Success;17:42:25
6733;6984;Start;19:39:04
6734;6984;Success;19:47:02
6735;6987;Start;19:36:11
6736;6987;Success;21:03:36
6737;6988;Start;14:20:58
6738;6988;Failure;19:24:42
6739;6989;Start;22:56:44
6740;6989;Success;23:38:29
6741;6993;Start;11:46:06
6742;6993;Failure;13:33:07
6743;6997;Start;17:38:07
6744;6997;Failure;21:44:21
6745;7000;Start;09:06:56
6746;7000;Failure;13:54:14
6747;7001;Start;18:48:15
6748;7001;Success;20:23:42
6749;7003;Start;08:23:55
6750;7003;Success;15:06:11
6751;7008;Start;00:28:15
6752;7008;Success;21:56:35
6753;7010;Start;13:54:04
6754;7010;Success;14:48:20
6755;7011;Start;09:34:52
6756;7011;Success;21:48:40
6757;7012;Start;22:44:20
6758;7012;Failure;23:18:08
6759;7019;Start;16:39:53
6760;7019;Success;23:16:11
6761;7020;Start;12:47:21
6762;7020;Failure;14:18:35
6763;7021;Start;20:42:46
6764;7021;Failure;22:26:50
6765;7023;Start;23:44:37
6766;7023;Success;23:58:15
6767;7024;Start;03:35:45
6768;7024;Failure;10:37:52
6769;7027;Start;10:32:35
6770;7027;Failure;21:09:42
6771;7028;Start;15:38:05
6772;7028;Failure;21:55:19
6773;7029;Start;22:05:11
6774;7029;Failure;22:44:16
6775;7032;Start;09:21:51
6776;7032;Failure;16:20:18
6777;7034;Start;21:51:36
6778;7034;Failure;21:56:58
6779;7035;Start;20:07:51
6780;7035;Success;23:31:57
6781;7037;Start;22:39:29
6782;7037;Failure;23:08:42
6783;7038;Start;10:17:49
6784;7038;Failure;15:51:50
6785;7040;Start;14:28:31
6786;7040;Failure;18:25:57
6787;7042;Start;09:10:00
6788;7042;Failure;14:54:04
6789;7043;Start;00:42:33
6790;7043;Success;19:15:26
6791;7046;Start;21:31:43
6792;7046;Success;23:49:21
6793;7048;Start;16:39:25
6794;7048;Failure;21:57:54
6795;7049;Start;04:02:47
6796;7049;Success;13:18:23
6797;7052;Start;18:04:46
6798;7052;Success;18:24:52
6799;7055;Start;05:07:59
6800;7055;Failure;06:32:32
6801;7056;Start;12:15:21
6802;7056;Failure;22:24:10
6803;7058;Start;01:07:37
6804;7058;Success;16:42:04
6805;7064;Start;12:03:44
6806;7064;Failure;16:43:54
6807;7070;Start;09:21:25
6808;7070;Failure;19:04:21
6809;7073;Start;11:23:42
6810;7073;Failure;20:32:13
6811;7074;Start;02:22:20
6812;7074;Failure;20:32:00
6813;7075;Start;18:26:26
6814;7075;Failure;18:48:34
6815;7078;Start;01:02:18
6816;7078;Failure;02:58:14
6817;7079;Start;15:07:13
6818;7079;Failure;23:02:19
6819;7080;Start;10:16:52
6820;7080;Failure;15:47:14
6821;7081;Start;07:34:20
6822;7081;Success;19:17:00
6823;7082;Start;01:05:38
6824;7082;Success;18:00:26
6825;7084;Start;06:27:42
6826;7084;Success;19:49:52
6827;7091;Start;21:53:19
6828;7091;Failure;23:07:57
6829;7092;Start;05:24:57
6830;7092;Success;14:55:50
6831;7093;Start;09:19:07
6832;7093;Success;20:20:29
6833;7094;Start;01:27:40
6834;7094;Failure;16:46:19
6835;7096;Start;07:06:50
6836;7096;Success;07:31:54
6837;7098;Start;19:01:22
6838;7098;Success;20:14:35
6839;7099;Start;04:18:18
6840;7099;Failure;04:30:28
6841;7102;Start;13:11:12
6842;7102;Success;16:30:37
6843;7103;Start;01:40:13
6844;7103;Failure;06:16:54
6845;7104;Start;20:11:34
6846;7104;Success;21:10:19
6847;7106;Start;11:33:46
6848;7106;Success;14:39:57
6849;7110;Start;04:26:51
6850;7110;Success;05:38:41
6851;7111;Start;20:14:10
6852;7111;Success;20:57:18
6853;7112;Start;13:55:41
6854;7112;Success;17:23:57
6855;7113;Start;01:47:48
6856;7113;Success;11:12:47
6857;7115;Start;23:44:12
6858;7115;Success;23:58:09
6859;7118;Start;09:56:28
6860;7118;Success;21:42:56
6861;7119;Start;01:31:17
6862;7119;Success;10:35:17
6863;7120;Start;06:41:40
6864;7120;Failure;12:46:29
6865;7121;Start;23:27:46
6866;7121;Failure;23:57:26
6867;7124;Start;12:57:33
6868;7124;Success;18:40:26
6869;7126;Start;18:01:19
6870;7126;Success;21:24:34
6871;7129;Start;18:48:13
6872;7129;Success;21:44:28
6873;7136;Start;01:40:50
6874;7136;Failure;04:42:06
6875;7137;Start;11:55:08
6876;7137;Failure;18:10:13
6877;7141;Start;23:53:18
6878;7141;Failure;23:56:36
6879;7144;Start;08:06:25
6880;7144;Success;20:43:29
6881;7145;Start;17:31:51
6882;7145;Failure;18:13:27
6883;7146;Start;16:46:50
6884;7146;Success;20:44:17
6885;7148;Start;08:48:32
6886;7148;Failure;09:33:46
6887;7150;Start;19:20:40
6888;7150;Success;23:54:41
6889;7155;Start;15:45:07
6890;7155;Failure;22:33:40
6891;7159;Start;00:12:14
6892;7159;Success;18:32:07
6893;7161;Start;07:54:56
6894;7161;Success;18:45:04
6895;7164;Start;08:38:48
6896;7164;Failure;15:54:08
6897;7165;Start;17:36:07
6898;7165;Success;19:33:59
6899;7166;Start;11:24:16
6900;7166;Success;22:23:30
6901;7168;Start;21:40:56
6902;7168;Failure;23:54:39
6903;7169;Start;01:19:10
6904;7169;Failure;17:59:27
6905;7172;Start;17:20:14
6906;7172;Failure;21:50:09
6907;7175;Start;01:22:33
6908;7175;Failure;04:49:38
6909;7176;Start;15:38:10
6910;7176;Failure;23:45:50
6911;7178;Start;05:37:20
6912;7178;Failure;17:03:25
6913;7179;Start;05:51:21
6914;7179;Failure;19:12:18
6915;7180;Start;18:18:50
6916;7180;Success;20:56:39
6917;7182;Start;19:23:54
6918;7182;Failure;22:03:37
6919;7183;Start;16:19:29
6920;7183;Success;22:53:50
6921;7184;Start;22:53:15
6922;7184;Success;23:03:56
6923;7186;Start;08:52:32
6924;7186;Failure;10:28:01
6925;7188;Start;18:10:27
6926;7188;Failure;23:08:23
6927;7191;Start;04:05:37
6928;7191;Failure;12:33:17
6929;7201;Start;12:48:33
6930;7201;Success;17:58:51
6931;7205;Start;12:51:40
6932;7205;Failure;20:51:04
6933;7206;Start;03:14:31
6934;7206;Success;08:15:52
6935;7207;Start;05:55:29
6936;7207;Success;21:14:19
6937;7209;Start;01:06:35
6938;7209;Success;13:20:17
6939;7212;Start;15:27:07
6940;7212;Success;17:46:42
6941;7213;Start;11:35:55
6942;7213;Success;14:08:15
6943;7214;Start;19:52:00
6944;7214;Failure;22:45:56
6945;7217;Start;19:10:03
6946;7217;Failure;22:49:07
6947;7218;Start;05:18:44
6948;7218;Failure;17:44:17
6949;7219;Start;11:07:18
6950;7219;Success;17:17:52
6951;7220;Start;18:20:38
6952;7220;Success;19:52:37
6953;7221;Start;13:19:01
6954;7221;Failure;20:45:33
6955;7222;Start;02:33:32
6956;7222;Success;05:34:53
6957;7223;Start;09:58:43
6958;7223;Failure;12:07:18
6959;7226;Start;15:55:32
6960;7226;Success;21:16:00
6961;7227;Start;22:38:59
6962;7227;Failure;23:20:46
6963;7230;Start;17:00:47
6964;7230;Failure;19:09:08
6965;7234;Start;05:34:04
6966;7234;Failure;06:09:33
6967;7235;Start;19:49:07
6968;7235;Success;23:33:12
6969;7236;Start;13:26:48
6970;7236;Success;15:08:22
6971;7239;Start;05:13:25
6972;7239;Failure;09:32:08
6973;7241;Start;10:08:16
6974;7241;Failure;22:05:30
6975;7243;Start;06:58:30
6976;7243;Success;23:58:10
6977;7244;Start;21:32:10
6978;7244;Success;23:52:00
6979;7245;Start;07:54:07
6980;7245;Failure;09:00:25
6981;7252;Start;04:49:36
6982;7252;Success;10:06:05
6983;7253;Start;10:49:13
6984;7253;Success;18:15:29
6985;7257;Start;13:44:42
6986;7257;Failure;19:45:01
6987;7264;Start;14:07:08
6988;7264;Failure;14:48:22
6989;7266;Start;22:05:25
6990;7266;Failure;23:58:02
6991;7268;Start;06:06:00
6992;7268;Failure;23:28:42
6993;7271;Start;15:54:10
6994;7271;Failure;20:33:33
6995;7272;Start;09:12:30
6996;7272;Success;21:54:03
6997;7273;Start;17:00:16
6998;7273;Failure;20:14:38
6999;7274;Start;05:46:20
7000;7274;Success;16:15:44
7001;7276;Start;00:23:10
7002;7276;Success;12:02:09
7003;7277;Start;01:52:28
7004;7277;Success;03:20:55
7005;7278;Start;01:32:15
7006;7278;Success;14:31:52
7007;7280;Start;03:30:37
7008;7280;Success;18:34:09
7009;7284;Start;14:12:27
7010;7284;Failure;23:10:09
7011;7286;Start;06:17:07
7012;7286;Success;17:28:34
7013;7287;Start;00:32:12
7014;7287;Failure;19:31:27
7015;7288;Start;08:02:15
7016;7288;Success;12:31:55
7017;7289;Start;20:30:48
7018;7289;Failure;23:47:37
7019;7290;Start;21:20:42
7020;7290;Failure;22:03:04
7021;7291;Start;21:14:27
7022;7291;Failure;23:47:02
7023;7292;Start;07:56:06
7024;7292;Failure;14:08:10
7025;7293;Start;05:25:16
7026;7293;Failure;16:27:12
7027;7296;Start;02:46:06
7028;7296;Success;13:36:07
7029;7297;Start;00:09:20
7030;7297;Success;23:16:41
7031;7298;Start;22:02:58
7032;7298;Failure;23:57:02
7033;7299;Start;11:50:45
7034;7299;Failure;15:05:00
7035;7300;Start;00:57:26
7036;7300;Success;06:47:06
7037;7307;Start;19:41:29
7038;7307;Success;20:50:17
7039;7316;Start;22:54:46
7040;7316;Success;23:52:38
7041;7317;Start;00:06:46
7042;7317;Failure;06:47:14
7043;7318;Start;03:26:55
7044;7318;Failure;22:22:04
7045;7319;Start;09:48:00
7046;7319;Failure;22:12:55
7047;7320;Start;11:17:47
7048;7320;Success;12:53:04
7049;7323;Start;23:37:44
7050;7323;Success;23:57:53
7051;7327;Start;07:24:07
7052;7327;Failure;09:41:43
7053;7332;Start;13:01:44
7054;7332;Success;16:04:31
7055;7334;Start;05:22:29
7056;7334;Success;13:15:53
7057;7335;Start;20:22:56
7058;7335;Failure;20:56:05
7059;7336;Start;16:30:41
7060;7336;Failure;22:43:17
7061;7341;Start;21:35:13
7062;7341;Failure;22:28:46
7063;7342;Start;03:46:45
7064;7342;Failure;12:58:39
7065;7348;Start;12:55:42
7066;7348;Failure;21:02:25
7067;7350;Start;03:26:41
7068;7350;Success;05:26:38
7069;7352;Start;22:05:53
7070;7352;Failure;23:53:16
7071;7353;Start;19:46:04
7072;7353;Success;23:09:36
7073;7354;Start;21:33:58
7074;7354;Failure;23:36:10
7075;7355;Start;09:01:30
7076;7355;Success;10:57:45
7077;7357;Start;16:23:41
7078;7357;Success;18:26:15
7079;7362;Start;14:55:43
7080;7362;Success;20:36:37
7081;7363;Start;17:47:45
7082;7363;Success;23:15:51
7083;7364;Start;03:56:28
7084;7364;Failure;07:14:25
7085;7367;Start;01:18:09
7086;7367;Success;07:33:16
7087;7371;Start;08:40:47
7088;7371;Success;16:31:22
7089;7372;Start;14:30:08
7090;7372;Success;21:38:01
7091;7373;Start;10:16:32
7092;7373;Failure;16:57:55
7093;7377;Start;21:36:21
7094;7377;Success;23:27:49
7095;7378;Start;13:34:22
7096;7378;Failure;22:14:14
7097;7379;Start;00:49:42
7098;7379;Failure;06:53:45
7099;7380;Start;00:50:20
7100;7380;Success;04:38:05
7101;7382;Start;02:04:23
7102;7382;Success;11:46:58
7103;7383;Start;19:06:26
7104;7383;Success;21:25:19
7105;7387;Start;15:54:45
7106;7387;Failure;18:32:41
7107;7393;Start;20:29:43
7108;7393;Success;23:59:21
7109;7395;Start;20:50:07
7110;7395;Success;22:06:26
7111;7396;Start;15:52:44
7112;7396;Failure;16:40:55
7113;7397;Start;05:11:39
7114;7397;Success;07:48:41
7115;7400;Start;04:30:56
7116;7400;Success;23:57:46
